N,P,K,Temperature,Humidity,pH,Rainfall,Label
136,42,131,18.54485827,56.18406682,6.032057154,1204.141745,Kelapa Sawit
136,56,145,16.44535246,63.11442976,6.533458448,1709.975855,Kelapa Sawit
141,44,123,16.45914891,58.66854699,5.853411598,1406.275419,Kelapa Sawit
128,50,124,21.08659266,57.32388566,5.860473025,1631.682555,Kelapa Sawit
128,55,147,19.82118839,53.70251905,6.386541938,1202.26424,Kelapa Sawit
129,41,122,16.35742229,63.41891936,6.360751242,1729.3722,Kelapa Sawit
122,51,143,17.219324,49.94679478,6.19398399,1625.810725,Kelapa Sawit
156,59,138,20.9475228,58.4848598,6.088439709,1760.302617,Kelapa Sawit
144,56,127,21.3598956,46.86033444,6.151321873,1695.342174,Kelapa Sawit
126,59,140,16.85270119,46.25705079,6.098744319,1685.067583,Kelapa Sawit
127,47,124,18.2156399,50.63432518,5.91671079,1477.219809,Kelapa Sawit
123,50,137,17.36036534,61.66106708,6.267421365,1430.34502,Kelapa Sawit
139,56,156,19.60743993,48.54067493,5.985603743,1759.923401,Kelapa Sawit
123,46,154,18.09552583,42.57363652,6.248265986,1251.357703,Kelapa Sawit
134,50,137,21.62267697,59.300332,6.535239273,1304.906565,Kelapa Sawit
137,42,157,17.76535714,44.21241207,5.779354988,1669.768833,Kelapa Sawit
148,48,125,21.62589047,66.88989922,6.005606873,1795.531322,Kelapa Sawit
127,41,153,16.37580411,68.0379459,6.12183226,1470.986517,Kelapa Sawit
158,47,124,18.07228753,56.23351687,6.425002606,1573.178846,Kelapa Sawit
143,55,122,21.51807102,64.48840582,5.910854267,1602.853386,Kelapa Sawit
128,44,142,16.29359941,43.37467974,6.572061252,1305.072123,Kelapa Sawit
152,56,132,20.51019058,69.85851787,6.577160026,1382.387095,Kelapa Sawit
127,60,149,20.21213877,54.18050385,5.890809919,1276.167054,Kelapa Sawit
130,47,159,16.50843675,50.59595849,6.594002207,1323.570926,Kelapa Sawit
126,41,147,18.87798629,66.29203368,6.54497978,1526.941708,Kelapa Sawit
140,59,140,16.20591129,46.16465578,5.913851589,1273.611223,Kelapa Sawit
135,45,133,16.53196534,41.78885144,6.143997172,1636.230834,Kelapa Sawit
139,42,158,18.21920411,56.88640662,6.378930544,1609.31394,Kelapa Sawit
124,54,158,17.11437511,41.55279682,6.248693737,1318.96475,Kelapa Sawit
155,49,141,17.92130183,53.35997289,5.803935076,1795.759321,Kelapa Sawit
127,42,136,20.95958124,44.31270682,6.57452356,1505.288606,Kelapa Sawit
121,57,155,18.68310746,64.14451386,5.837536075,1592.772688,Kelapa Sawit
178,108,162,21.48256975,46.38891449,7.185798243,839.4189537,Cabai Merah
183,123,164,19.17737988,35.04316718,6.632091612,693.6739078,Cabai Merah
169,125,182,18.13254713,46.57746345,6.511255277,965.5315856,Cabai Merah
199,110,161,22.03982342,31.37685637,6.868870475,846.5147057,Cabai Merah
186,146,189,22.34286958,42.36757425,6.995038981,894.1392039,Cabai Merah
165,131,195,22.65719477,39.3513363,7.429310687,841.8081882,Cabai Merah
193,145,194,24.53721945,44.11255429,6.538683406,1089.095892,Cabai Merah
200,150,165,25.56541305,44.92462908,7.467620357,1082.199742,Cabai Merah
163,109,190,19.16591231,46.31906907,6.911931353,1154.538035,Cabai Merah
156,119,185,20.83839797,47.10572183,6.742223568,836.611296,Cabai Merah
174,130,194,23.47547999,30.34548824,6.277947038,865.1793535,Cabai Merah
153,115,161,21.81147596,33.86233882,6.23320045,964.3092614,Cabai Merah
163,108,191,25.36214814,44.61262306,6.975209777,1003.565778,Cabai Merah
170,106,181,21.38914704,36.93170869,6.688084497,889.8445773,Cabai Merah
167,149,152,21.82605225,37.51135544,6.034118408,1047.910333,Cabai Merah
158,108,159,18.52912172,47.15934104,6.816797023,883.7633616,Cabai Merah
154,116,170,23.41104154,49.7328944,6.002146367,1015.871072,Cabai Merah
195,133,180,24.99181023,48.32467828,6.816408243,887.4038736,Cabai Merah
179,145,159,24.05668832,43.19448783,7.117743551,905.6440889,Cabai Merah
182,121,165,21.43286397,46.79655776,6.538046461,1145.869895,Cabai Merah
178,114,151,20.82525242,35.79238415,6.326699006,808.6355373,Cabai Merah
181,147,163,18.66669194,40.80898661,6.077067807,1049.52681,Cabai Merah
189,121,153,22.06549779,30.90082146,6.366209347,821.6019652,Cabai Merah
195,103,188,19.14110354,45.81761616,6.304830105,1112.640656,Cabai Merah
190,132,163,19.63431035,35.57267024,6.334352007,932.3374601,Cabai Merah
193,128,158,19.42533095,46.10834,6.664684865,844.0966953,Cabai Merah
188,130,153,21.90445695,44.11535947,7.40882264,1193.052918,Cabai Merah
199,105,195,22.0323988,45.6889388,6.496778555,1129.79618,Cabai Merah
196,124,180,20.60084491,37.55576438,6.204500451,910.269921,Cabai Merah
191,113,156,24.62377603,33.33219581,6.986448752,886.5288852,Cabai Merah
184,119,180,24.89461715,39.66775487,7.323293808,879.6371567,Cabai Merah
190,147,190,22.20703941,43.41311549,6.978564903,758.9942858,Cabai Merah
175,140,174,18.22515544,36.58887581,6.191647192,1122.084593,Cabai Merah
168,120,197,21.26198404,48.27332883,6.615072828,671.3508703,Cabai Merah
186,132,183,25.26519229,43.70944935,7.111967732,935.9194393,Cabai Merah
187,114,162,20.39805035,44.1534393,6.576356176,1080.417296,Cabai Merah
168,133,172,24.30751747,48.32519359,6.407734313,1110.46826,Cabai Merah
151,137,185,18.09160432,39.50482369,6.790713612,620.1505383,Cabai Merah
179,136,170,24.47506108,42.12510726,6.591517127,966.3991945,Cabai Merah
183,102,153,21.57244734,40.08887363,6.234301891,1134.459509,Cabai Merah
152,149,195,25.8269181,30.73384186,7.378564305,1197.119532,Cabai Merah
176,122,168,22.05553284,41.48398194,6.250279748,996.4167354,Cabai Merah
161,145,192,21.41208016,45.69898716,6.659470052,807.9499802,Cabai Merah
156,118,179,18.30558581,48.00038642,6.972610135,894.1249012,Cabai Merah
171,127,151,22.01861724,49.36164487,6.574222504,994.5332875,Cabai Merah
176,121,165,18.90461549,33.67917356,7.570578253,876.3651029,Cabai Merah
188,133,151,20.10965347,31.37445624,7.099045992,838.8711147,Cabai Merah
160,130,159,22.15041717,39.54812956,6.37863717,776.8684515,Cabai Merah
170,115,187,18.42650098,43.87803143,6.165158007,1105.510497,Cabai Merah
175,120,173,20.28702154,49.09948434,6.769484318,817.3484808,Cabai Merah
180,110,192,22.6464183,43.70118984,7.045433707,731.8324834,Cabai Merah
195,119,173,18.71590922,44.57984648,6.236430746,841.4974648,Cabai Merah
165,125,160,19.54293339,35.87497825,7.163576868,789.0368224,Cabai Merah
190,126,187,18.21504633,40.53540521,6.021372038,669.5298236,Cabai Merah
166,128,172,24.36232922,35.44113417,6.644288247,1106.228707,Cabai Merah
154,111,186,22.95166691,38.41354516,6.603532988,922.2678121,Cabai Merah
157,137,158,19.79458594,46.62010658,7.447588759,657.7134116,Cabai Merah
150,100,160,19.57637519,46.32524112,7.193101106,707.9472463,Cabai Merah
156,112,183,24.22495137,34.54709605,6.926487512,617.253217,Cabai Merah
187,132,154,24.56299686,41.69252544,7.166287289,1127.988383,Cabai Merah
187,127,192,18.50430146,39.16267096,7.241064136,972.504642,Cabai Merah
155,130,193,18.51569908,38.47067317,6.378813779,724.6100998,Cabai Merah
185,110,174,20.06169409,31.01875466,7.27483461,853.7811586,Cabai Merah
180,135,181,18.06533631,31.96939812,7.269072173,1140.202088,Cabai Merah
159,117,153,24.38577738,41.78202099,7.327667399,723.2089368,Cabai Merah
198,102,187,21.73610095,44.22524219,6.928966307,921.0897338,Cabai Merah
165,123,179,19.80737113,37.84237555,6.048128931,689.5695797,Cabai Merah
197,135,191,21.25075884,34.69094824,7.480598493,1157.19025,Cabai Merah
178,146,187,24.85536882,49.72899371,6.694752518,1019.823091,Cabai Merah
167,135,162,22.28753508,34.49079914,6.794991946,880.9575502,Cabai Merah
195,139,186,20.16256953,41.63705631,6.018423008,624.2166598,Cabai Merah
199,146,180,25.00849519,43.78501201,7.545164021,1016.233591,Cabai Merah
160,125,159,24.31021099,45.38873765,6.15129211,1008.112955,Cabai Merah
184,123,175,18.37577652,46.03821933,7.001480278,609.1872419,Cabai Merah
194,149,194,24.0545478,31.53681025,6.867530682,806.8808214,Cabai Merah
166,116,186,23.42495029,35.23799677,6.351904042,1153.920125,Cabai Merah
173,101,168,21.59514869,33.17091248,6.191332123,668.7103954,Cabai Merah
194,109,179,22.42184028,38.06910023,6.544277263,801.7800732,Cabai Merah
167,141,163,21.66910819,32.23326076,6.893796699,896.8183074,Cabai Merah
187,133,180,23.45896353,34.8177379,6.509983792,746.8577608,Cabai Merah
186,143,192,21.57271408,30.43177838,6.974831375,1194.223083,Cabai Merah
185,141,152,23.19976557,39.53087991,6.079496737,666.1383379,Cabai Merah
170,148,167,20.41722114,37.39571418,7.582663154,736.2795472,Cabai Merah
160,101,158,19.37189123,32.61668453,6.213523042,1145.465476,Cabai Merah
195,101,178,23.3826701,47.07368327,7.19273246,972.4242761,Cabai Merah
188,114,197,24.33335015,46.56380397,7.033448034,975.029341,Cabai Merah
183,150,162,21.52272422,33.24480173,6.592822985,617.278119,Cabai Merah
194,136,189,20.17295673,48.53370092,7.040279339,935.0788507,Cabai Merah
179,115,170,19.52551821,38.9466468,7.437036414,1048.956808,Cabai Merah
195,139,154,20.41878217,46.95876723,6.723917126,672.7281342,Cabai Merah
186,104,163,23.7716034,37.19245949,6.911201005,704.8367276,Cabai Merah
158,109,160,23.37085238,36.29232165,6.408783959,940.7533467,Cabai Merah
164,125,196,23.52937437,32.76454131,6.424251148,853.4678714,Cabai Merah
160,113,155,23.95798538,40.35870186,7.51989888,639.2897903,Cabai Merah
198,126,153,25.4820156,47.19189517,6.194045848,799.7406282,Cabai Merah
178,130,195,23.52056358,45.59759136,6.452861356,645.8871169,Cabai Merah
166,148,185,19.82952326,30.60989681,6.419173773,1164.983267,Cabai Merah
171,124,184,23.16850798,41.08960524,7.083521964,876.8417076,Cabai Merah
152,146,167,23.83424069,35.19826269,6.645208214,967.2829113,Cabai Merah
161,128,191,25.42375367,35.18388697,6.76667623,1065.024647,Cabai Merah
138,81,112,22.37060255,62.60629693,6.529153652,404.1668251,Bawang Merah
106,92,147,10.61983776,67.86914722,6.792573437,502.0812656,Bawang Merah
115,75,143,21.01361432,65.71422284,6.681789213,561.8058233,Bawang Merah
105,56,124,14.80064921,69.68927209,6.675108487,590.5590423,Bawang Merah
106,90,130,22.60130591,69.25393823,7.673204618,385.1506485,Bawang Merah
132,80,137,10.67922915,60.09835959,6.20079608,351.3502658,Bawang Merah
123,99,133,10.44571521,65.4022142,6.05840302,508.165073,Bawang Merah
117,72,100,15.40596335,58.98568597,7.507617229,578.6555536,Bawang Merah
107,73,147,12.42122509,62.54705335,6.846420255,531.1591774,Bawang Merah
104,96,134,22.44149019,60.19119979,6.561241093,523.8195259,Bawang Merah
128,82,130,16.38751807,68.29072958,6.386855116,492.6478464,Bawang Merah
107,69,109,12.99454449,59.23546713,6.036461427,591.6086609,Bawang Merah
117,58,113,10.18757324,59.07749965,7.554238938,470.353366,Bawang Merah
124,77,130,16.21127187,69.82446832,7.12184158,427.5335872,Bawang Merah
125,82,114,18.90587902,57.86461433,6.414841748,445.7979109,Bawang Merah
147,51,148,19.53400789,55.58866061,7.217514883,357.5666629,Bawang Merah
102,56,110,15.33482677,62.13784502,6.14549698,472.1964517,Bawang Merah
105,94,146,19.58190501,57.43070273,6.994170318,417.8570842,Bawang Merah
129,78,145,11.33877222,68.69840697,6.045900731,529.25874,Bawang Merah
115,64,129,20.68913147,67.73321798,6.672626203,559.8945788,Bawang Merah
116,82,112,13.82775695,62.59617093,6.489015385,521.6939213,Bawang Merah
104,84,121,21.56151713,65.69613626,6.682364208,549.0167586,Bawang Merah
132,96,121,20.73924854,60.63308311,6.827233684,507.8893072,Bawang Merah
142,75,125,18.29492207,64.05828897,6.704710348,535.8712846,Bawang Merah
142,90,145,22.60895128,69.89001214,7.142987093,387.7084366,Bawang Merah
126,68,130,23.60405903,54.24934244,6.687071844,547.2968738,Bawang Merah
145,93,135,16.86374362,65.9122371,7.585797898,556.0454018,Bawang Merah
147,55,133,15.92167583,67.6663063,6.66621124,378.1290684,Bawang Merah
136,87,133,23.19045753,50.41950416,7.748447097,509.1156565,Bawang Merah
103,69,140,17.70195511,55.90538227,7.039710267,360.2387588,Bawang Merah
149,75,107,12.89647556,50.43973029,6.258619513,528.0845421,Bawang Merah
119,65,119,11.13214354,57.16046521,6.718355954,450.942362,Bawang Merah
145,98,104,11.60290844,50.91154199,7.535692874,371.0630149,Bawang Merah
112,53,131,23.21797373,62.35591861,7.054362489,405.9011951,Bawang Merah
141,57,121,18.717771,66.38854407,6.080215,588.707759,Bawang Merah
113,71,138,13.89114785,56.81840271,6.612837345,515.1735079,Bawang Merah
143,56,142,14.42613648,63.95224918,6.082551101,427.9086952,Bawang Merah
118,59,139,14.19351416,68.51679282,7.589215959,391.9227769,Bawang Merah
126,80,142,14.49650317,61.4122455,6.133892746,461.7974083,Bawang Merah
148,98,143,10.19467697,65.56347892,6.270322083,426.9889644,Bawang Merah
124,69,121,22.44816191,50.45276684,7.729439496,365.1541927,Bawang Merah
132,67,112,15.85309897,66.30770835,6.771625363,537.3580196,Bawang Merah
145,90,100,11.89591437,58.37165275,6.97493837,394.2660197,Bawang Merah
102,77,148,21.14373092,66.73903891,6.219284256,440.494699,Bawang Merah
124,65,115,10.57897857,60.50034652,7.626710981,380.740909,Bawang Merah
137,55,139,16.42812869,50.25702135,6.171976436,555.0114625,Bawang Merah
109,58,120,24.02326448,66.96525868,7.093762448,388.7711064,Bawang Merah
146,62,121,14.74510359,64.65364759,7.581191425,471.698532,Bawang Merah
127,91,142,23.51175118,68.56408087,6.46529235,374.7346829,Bawang Merah
148,56,110,17.74483631,58.61242701,6.857345749,451.9210143,Bawang Merah
127,57,140,21.07337925,64.34741903,7.023255022,477.0813313,Bawang Merah
104,61,116,17.43050564,53.55759547,7.456684873,474.8251791,Bawang Merah
125,87,125,24.07819929,50.04906678,6.063862507,381.7748258,Bawang Merah
105,76,128,17.76668156,65.95838018,7.203163899,404.9332142,Bawang Merah
101,70,144,19.32827705,57.25077579,7.442602245,372.5590011,Bawang Merah
143,78,116,22.98048974,60.69243966,6.790865981,423.4741031,Bawang Merah
117,73,138,20.85464718,64.4427706,6.19460853,433.0010089,Bawang Merah
139,90,104,10.60424408,68.47174553,6.096517117,388.7045099,Bawang Merah
134,61,119,20.80955801,69.50897836,7.569352545,578.8729041,Bawang Merah
128,81,135,17.7839738,54.13243395,6.686924771,443.965401,Bawang Merah
133,63,103,12.80564452,69.372816,6.240241088,395.9240433,Bawang Merah
125,74,149,21.27789885,56.90243895,7.533824513,378.7354081,Bawang Merah
148,84,100,20.42383446,54.98855285,7.332611155,398.5415008,Bawang Merah
111,61,124,20.27155086,59.61127546,7.564989443,448.7705068,Bawang Merah
115,54,115,12.76357184,57.37475868,6.196515338,519.2576277,Bawang Merah
142,81,138,23.67716371,68.97540402,6.265898219,584.6819383,Bawang Merah
108,52,112,19.75257115,67.5652252,7.091419717,408.6446823,Bawang Merah
130,76,110,14.97792578,58.97391679,7.023687469,515.7734422,Bawang Merah
112,86,104,12.42072698,64.78842142,7.025631423,550.5437815,Bawang Merah
142,50,112,17.14547148,57.69932897,7.762670291,546.7381377,Bawang Merah
133,79,139,22.90348348,62.85725904,6.272833476,490.810453,Bawang Merah
111,75,115,12.06150356,62.09613183,7.475436855,442.1162141,Bawang Merah
110,84,143,15.19742022,59.57927246,7.791135378,593.3547925,Bawang Merah
112,99,145,19.51289294,60.76604129,6.103736159,391.84859,Bawang Merah
139,67,108,11.71824984,54.86986889,6.219395963,397.0422165,Bawang Merah
130,80,133,13.36492976,69.24574894,7.449039736,372.3318401,Bawang Merah
107,87,115,12.13881558,54.14641502,6.068619184,449.2375152,Bawang Merah
109,60,147,20.63064941,57.88320857,7.601686008,535.6257074,Bawang Merah
124,70,133,18.52098456,60.0038956,6.43943196,543.8260801,Bawang Merah
137,58,102,15.50006521,53.16020745,6.041889371,417.8797059,Bawang Merah
123,64,149,23.29776437,64.70732508,7.241203193,455.6812486,Bawang Merah
116,86,145,12.09435445,58.06266698,7.733553009,550.5545361,Bawang Merah
114,66,142,10.68057826,60.74374482,7.765884191,497.7695938,Bawang Merah
143,79,134,22.83868097,69.19870749,6.493919542,571.4642725,Bawang Merah
126,63,126,10.17603079,58.20040745,7.324641966,492.0678919,Bawang Merah
144,85,116,18.94004681,63.09481042,6.479220909,416.0973073,Bawang Merah
130,84,149,18.88917392,59.27892826,6.938663633,441.2270322,Bawang Merah
125,62,129,10.99910314,54.34124325,7.377175534,538.4022677,Bawang Merah
103,55,140,18.33037932,57.94312792,7.362519143,567.2404848,Bawang Merah
124,71,112,16.10562944,66.0595019,7.401101306,426.6957299,Bawang Merah
143,72,100,21.74295669,65.69911737,6.661568974,467.4651885,Bawang Merah
138,58,137,24.82080149,64.08701125,7.30776218,534.8252641,Bawang Merah
118,72,144,21.5078173,52.87702713,7.244481527,487.4117082,Bawang Merah
139,75,137,21.65716043,55.98390946,6.799564479,589.4684383,Bawang Merah
110,88,109,16.9334873,54.80615765,6.556930004,511.7971807,Bawang Merah
147,59,113,10.0083762,60.16534665,6.25647201,584.137265,Bawang Merah
137,55,115,14.46252986,51.63990663,6.97300527,411.5045158,Bawang Merah
109,76,101,11.81322678,56.82217,6.706339772,439.8262415,Bawang Merah
106,77,114,20.48153098,67.11963739,7.03307663,581.4283806,Bawang Merah
103,59,144,20.91791192,63.98350117,6.362071287,593.0520554,Bawang Merah
106,75,104,23.28990332,62.93660771,7.704448671,590.5866484,Bawang Putih
112,94,123,24.40160708,62.12152225,7.782229174,451.5483006,Bawang Putih
121,63,142,21.13588565,74.81225144,6.00363913,494.8439382,Bawang Putih
119,60,132,23.17145979,70.73980525,6.455747996,506.9404909,Bawang Putih
116,71,126,20.23913041,69.4442923,7.334942091,503.5631351,Bawang Putih
142,56,140,24.09650372,64.45323709,6.64583109,446.8537844,Bawang Putih
114,83,102,22.00532991,79.24801296,6.834269765,410.4356069,Bawang Putih
115,75,146,21.61858587,79.43372625,6.891525668,376.9191848,Bawang Putih
133,52,137,21.13611387,72.74729613,6.260407287,394.2241337,Bawang Putih
144,80,147,22.18621747,62.40091537,6.818220507,560.3706549,Bawang Putih
135,70,106,22.17726655,73.63665566,6.99382693,441.0801561,Bawang Putih
136,82,103,24.74594921,65.25228031,7.547429507,485.3871095,Bawang Putih
117,67,144,24.25285538,65.62439961,7.224939039,374.1247028,Bawang Putih
131,53,129,23.36784691,77.52805984,6.103656907,449.80824,Bawang Putih
118,62,113,21.97194541,73.00133067,6.730551417,593.6578611,Bawang Putih
140,61,102,23.3545314,61.53235843,7.618817635,475.7373053,Bawang Putih
141,72,135,24.53213915,69.41196394,7.031781355,536.7805959,Bawang Putih
141,60,137,23.65320025,65.74505067,6.888414726,394.3014131,Bawang Putih
125,98,110,22.07983069,67.26145268,6.333414733,392.4540915,Bawang Putih
111,66,117,21.44490759,76.34456096,7.045874386,491.5884514,Bawang Putih
105,69,126,22.84538253,61.36961704,7.679601762,356.8756381,Bawang Putih
105,67,121,22.20822967,61.58894921,6.406383302,471.9811091,Bawang Putih
147,89,135,22.45813876,77.22378192,6.889120671,577.3254616,Bawang Putih
113,78,144,21.59965257,75.81563404,6.700466163,461.9649427,Bawang Putih
101,56,135,20.67474636,71.10581034,7.325598506,530.5524315,Bawang Putih
129,51,114,20.50932377,74.01079968,6.795854615,453.0137136,Bawang Putih
103,80,132,24.89985098,69.65932829,6.439312011,380.6804519,Bawang Putih
122,80,113,24.04938416,65.01909581,6.703192972,486.6516114,Bawang Putih
141,88,120,21.12689041,68.26584864,6.720619008,395.1257626,Bawang Putih
135,71,122,21.14299044,64.29283772,6.119416595,567.0134663,Bawang Putih
127,52,149,23.10682765,60.34726303,6.975972111,482.4552668,Bawang Putih
144,56,139,24.48608943,65.02160154,6.493444353,423.8358462,Bawang Putih
119,64,136,21.51239665,62.38945846,6.794940255,506.6215575,Bawang Putih
130,93,148,24.42839515,72.27970314,6.874286514,438.5721797,Bawang Putih
146,77,109,23.21811233,78.50819011,7.230583203,476.0880117,Bawang Putih
114,53,144,20.19566277,63.55830021,6.751695553,522.8941687,Bawang Putih
101,77,137,21.17683393,72.82575801,6.802349087,370.0222434,Bawang Putih
137,74,132,24.06989631,67.83997882,7.508775283,568.2691347,Bawang Putih
145,71,115,22.44209543,76.64117668,7.138132685,481.4433387,Bawang Putih
133,96,129,22.46878698,71.27887836,7.413850982,384.3143248,Bawang Putih
119,76,147,21.81326828,77.86572762,7.707861944,362.398486,Bawang Putih
123,57,119,24.72965664,79.89792948,7.20805171,465.4974753,Bawang Putih
109,62,117,23.84944766,66.91299281,7.759718718,511.0023038,Bawang Putih
138,99,148,21.9624986,64.64158627,6.732115309,547.3402312,Bawang Putih
127,93,142,24.23190079,64.46282744,6.822923598,416.3607745,Bawang Putih
124,79,108,21.04750556,78.19731645,7.660905437,539.2260161,Bawang Putih
125,75,100,21.58989255,61.58388647,6.311825132,521.6439499,Bawang Putih
123,54,148,21.05737973,75.57654489,7.17892809,363.0035128,Bawang Putih
129,80,107,20.96573178,78.45167855,6.478315059,405.8357924,Bawang Putih
113,64,101,21.9695592,67.96211331,7.628597589,470.5356884,Bawang Putih
141,50,108,22.74629759,72.68361607,6.277739897,428.0874398,Bawang Putih
117,73,125,23.96528435,70.84490514,6.599386808,354.3034192,Bawang Putih
137,60,102,23.66682871,77.56849345,6.983925306,436.7175363,Bawang Putih
131,95,112,21.49759666,65.57876682,6.300714729,544.4782456,Bawang Putih
146,86,107,24.0962087,73.06579888,6.809295699,386.6748125,Bawang Putih
106,84,100,22.98665636,73.80469183,6.389413875,515.448107,Bawang Putih
140,64,116,24.42480997,68.95797434,7.491656568,479.5731146,Bawang Putih
108,92,123,20.8174203,70.15800252,7.144425366,464.393822,Bawang Putih
105,77,109,20.21152822,77.26686354,6.687941488,450.5050658,Bawang Putih
136,60,134,21.35554914,76.87311238,7.775150164,463.0093844,Bawang Putih
103,69,104,22.53611393,65.48556443,6.104552001,552.6332981,Bawang Putih
118,65,147,24.34599052,79.82875737,7.482896383,582.0707083,Bawang Putih
137,87,102,24.26689652,60.51770568,6.183409604,505.7542401,Bawang Putih
101,96,114,22.9240599,63.99911183,6.908889084,471.0079945,Bawang Putih
126,69,111,21.45367503,78.57670128,7.115453658,541.9433516,Bawang Putih
149,59,117,24.90729698,68.93555456,6.528842314,476.1633108,Bawang Putih
123,70,112,22.37989348,72.14738891,6.54881806,444.1099411,Bawang Putih
100,70,134,22.18751299,65.15019709,7.201873503,433.8396415,Bawang Putih
128,58,114,21.77238327,69.37980153,6.317994495,522.3721398,Bawang Putih
132,56,100,24.66922246,74.79015925,7.736654419,520.1680347,Bawang Putih
123,63,106,21.76018762,67.35433795,6.14443342,370.3703203,Bawang Putih
126,86,149,21.64803621,74.95790269,6.578425817,463.66578,Bawang Putih
138,94,141,20.3008141,78.29152794,7.125475163,428.4431384,Bawang Putih
139,60,123,20.26245143,72.40321232,6.879115,403.8883242,Bawang Putih
145,81,136,23.60632558,63.95557321,7.477656666,529.5912228,Bawang Putih
128,86,122,21.88012125,74.43708412,6.48983395,513.7685452,Bawang Putih
128,62,140,20.01221731,65.79946641,6.394950473,446.5859942,Bawang Putih
110,62,131,21.95658107,72.02812074,7.564441472,445.4066219,Bawang Putih
130,89,129,20.75690553,79.24836111,7.345452358,458.9933237,Bawang Putih
106,94,102,22.28729287,61.06417041,7.666433075,380.7729009,Bawang Putih
118,56,111,21.21413049,70.98229866,7.414116078,459.9358543,Bawang Putih
143,74,138,21.07712775,74.41115634,6.073700258,550.4531476,Bawang Putih
140,81,110,21.845433,78.13062692,6.630602732,468.0953169,Bawang Putih
102,100,123,21.46275945,62.25326537,6.397549828,478.1884738,Bawang Putih
127,77,120,22.76344047,65.02447004,6.832235701,507.7257967,Bawang Putih
101,89,106,23.59711177,74.59172077,6.291720383,537.8277605,Bawang Putih
128,70,122,24.80579511,63.13986808,6.173393189,365.4751859,Bawang Putih
137,91,115,21.01238355,61.87401947,7.291206502,460.9811158,Bawang Putih
129,79,112,23.23184759,60.83355063,6.0195524,512.9803241,Bawang Putih
129,78,117,23.50007522,73.33028501,7.47030545,542.3547877,Bawang Putih
121,92,104,23.15186696,64.80936879,7.071373535,585.1837579,Bawang Putih
142,98,136,24.65705275,76.73063381,6.030704014,384.9299197,Bawang Putih
149,76,118,24.54265074,70.58596953,7.720317634,494.9868687,Bawang Putih
101,93,108,24.63706257,62.46528732,6.268602692,528.9572983,Bawang Putih
106,82,105,20.80562688,62.61367038,7.6409534,520.7877573,Bawang Putih
106,73,126,21.8935783,77.95296202,6.243084596,376.0889092,Bawang Putih
121,95,106,20.24348922,76.92265334,7.283668405,479.3743557,Bawang Putih
101,80,104,20.05810002,75.72925993,7.10623718,571.3561822,Bawang Putih
146,53,105,21.96956684,71.70138542,6.137450582,521.7711473,Bawang Putih
140,73,147,20.1718787,74.69227611,6.222868011,592.7606024,Bawang Putih
83,39,89,28.53771559,73.89850423,6.587543059,447.7831034,Bayam
83,43,72,28.30940002,40.90174872,7.546211626,423.97613,Bayam
88,49,57,29.5122903,52.75274953,6.650380701,564.8142165,Bayam
78,32,60,24.82790355,31.75731377,7.524402285,684.4950381,Bayam
55,33,99,24.53946718,42.99203791,7.460057584,633.9001783,Bayam
76,37,53,29.97591407,40.11253946,7.204437025,624.621306,Bayam
63,32,57,22.41859167,51.0511709,7.356705911,469.142327,Bayam
63,38,69,25.0423362,29.45548991,7.520194379,418.2696121,Bayam
80,31,60,29.07152658,33.91058086,6.125929491,444.8664639,Bayam
91,46,96,27.40018953,50.13064539,7.326772626,613.2056192,Bayam
62,31,68,26.60913151,45.84015329,6.873238833,490.793206,Bayam
58,49,86,22.1825914,29.57066194,6.125036271,509.574237,Bayam
88,41,56,29.81033529,24.98747528,6.500059467,608.8687313,Bayam
76,44,90,27.21557468,78.99861634,7.076625935,434.5426471,Bayam
84,39,58,27.96616638,74.86438352,6.693324519,432.0813862,Bayam
57,28,58,29.87499334,58.77053739,5.809850777,474.9574846,Bayam
79,30,63,26.57503597,67.2671358,7.502724667,581.65145,Bayam
88,48,72,28.77542639,42.57289044,6.172934646,529.9640205,Bayam
86,41,68,28.87359542,57.80105504,7.423238411,525.1299745,Bayam
64,44,62,26.32748856,53.64223732,6.931061844,662.9420625,Bayam
97,45,82,24.72364726,37.73002484,7.02136876,529.9051014,Bayam
94,26,98,22.17002851,51.12438394,7.587665048,569.8358625,Bayam
87,38,78,23.76541794,52.69636006,6.966156912,688.1077372,Bayam
97,48,76,27.48168317,52.09584103,6.577024664,533.1923004,Bayam
50,25,59,22.12825,79.8870824,6.40768569,573.2577229,Bayam
84,48,83,27.77255406,53.7606985,6.29851326,545.4742906,Bayam
72,41,68,28.23447531,62.69365724,6.842126459,557.837807,Bayam
56,48,53,29.53008996,53.43419755,6.240523523,505.7256399,Bayam
71,42,94,24.82112005,53.20046577,5.917213628,441.9876446,Bayam
63,39,80,24.89820003,57.50823649,7.537756115,675.7135628,Bayam
92,37,75,26.83020434,27.6615853,5.986610449,543.9274472,Bayam
70,36,74,25.08868261,30.68454916,7.547117325,524.9054379,Bayam
56,32,70,22.58079415,59.25102948,6.676380496,602.5360352,Bayam
79,32,79,22.25068061,69.39555828,5.844272246,532.9429566,Bayam
61,46,83,29.64468899,37.39911297,7.271512613,405.2302071,Bayam
55,38,86,26.91188773,73.66764323,7.211618943,635.4320186,Bayam
59,39,80,27.00513601,75.46589079,5.827152036,544.4748825,Bayam
96,48,94,25.6076109,66.66327166,6.698215199,601.4867494,Bayam
